Term,Course,Section,CRN,Name,A,B,C,D,F,I,NR,S,U,V,W,Total,Class Size Group,Calculated GPA,Level
201305,ECE 6771,RSH,56375,"Klein,Benjamin D.B.",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,ECE 9000,B21,54844,"Bakir,Muhannad S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,G04,53869,"Ghovanloo,Maysam",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,K06,52391,"Kippelen,Bernard",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,M07,50738,"Meliopoulos,A P",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,R08,53281,"Romberg,Justin Keith",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,T04,50755,"Tummala,Rao R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,GRMN 1002,B,53947,"Oswalt,Angelika P",63%,25%,,,,,,,,,13%,100%,Very Small (Fewer than 10 students),3.71,Undergraduate
201305,KOR 3691,RKO,55030,"Jang,Seok Bae",88%,13%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.88,Undergraduate
201305,KOR 3692,RKO,55031,"Jang,Seok Bae",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ME 9000,SUL,54377,"Sulchek,Todd A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MGT 4191,R,55092,"Thomas,Robert Nelson",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MGT 4912,TSA,53887,"Turner,Deborah H",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MGT 8903,EMB,56578,"Giuliano,Jonathan",63%,,,,,,,25%,,,13%,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,MSE 3720,A,55532,"Cook,Fred L",13%,63%,25%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.88,Undergraduate
201305,MSE 4699,SSJ,54308,"Jang,Seung Soon",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,RUSS 1002,UA,56340,"Anthony,Natasha",75%,,13%,,,,,,,,13%,100%,Very Small (Fewer than 10 students),3.71,Undergraduate
201305,SPAN 4251,G,56334,"Comfort,Kelly Renee",75%,13%,,,,,,13%,,,,100%,Very Small (Fewer than 10 students),3.86,Undergraduate
201305,ARCH 4335,A,55103,"Bafna,Sonit",44%,44%,,,,11%,,,,,,100%,Very Small (Fewer than 10 students),3.50,Undergraduate
201305,BMED 7002,0,56102,"Barabino,Gilda Ann",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BMED 9000,GBA,50914,"Bao,Gang",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CEE 4200,C2,50878,"Luo,Jian",11%,11%,44%,,,,,,,,33%,100%,Very Small (Fewer than 10 students),2.50,Undergraduate
201305,CEE 8900,JTS,50968,"Tsai,Yi-Chang James",67%,,11%,,,,,22%,,,,100%,Very Small (Fewer than 10 students),3.71,Graduate
201305,CEE 9000,CRI,54400,"Crittenden,John",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 9000,CWJ,51017,"Jones,Christopher W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,BRO,52830,"Brown,Kenneth Ray",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,LYO,50350,"Lyon,Louis Andrew",,,,,,,,89%,11%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CP 8813,SW,55108,"Weissman,Seth Gordon",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,CS 1371,SF1,53939,"Smith,David M",44%,11%,22%,11%,11%,,,,,,,100%,Very Small (Fewer than 10 students),2.67,Undergraduate
201305,CS 6457,A,55647,"Wilson,Jeffrey B",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,ECE 3084,RMZ,56365,"Bloch,Matthieu Ratoslav",22%,44%,33%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.89,Undergraduate
201305,ECE 4391,A,50953,"Peterson,Andrew F",33%,22%,33%,,,,,,,,11%,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,ECE 6100,A,56521,"Railing,Brian Paul",44%,33%,,11%,,,,,,,11%,100%,Very Small (Fewer than 10 students),3.25,Graduate
201305,ECE 9000,E01,51196,"Egerstedt,Magnus",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,FREN 2813,R,55053,"Blackbourn-Jansma,Barbara",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,HTS 3813,A,56306,"Winders,William P",44%,22%,11%,,,,,22%,,,,100%,Very Small (Fewer than 10 students),3.43,Undergraduate
201305,ID 3103,SF,56485,"Purdy,Timothy Gerard",89%,11%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.89,Undergraduate
201305,LCC 3202,SS1,56433,"Hassan,Narin F",67%,11%,22%,,,,,,,,,100%,Very Small (Fewer than 10 students),3.44,Undergraduate
201305,LCC 4701,A,55690,"Richards,Paulette A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ME 3057,C,52564,"Sadegh,Nader",33%,56%,11%,,,,,,,,,100%,Very Small (Fewer than 10 students),3.22,Undergraduate
201305,ME 9000,JOS,51115,"Joshi,Yogendra K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MGT 4041,TSA,55522,"Church,Bryan K",67%,33%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.67,Undergraduate
201305,MGT 6111,EM,55630,"Nagao,Dennis H",89%,11%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.89,Graduate
201305,MGT 6113,EM,56557,"Blum,Terry C",89%,,,,,11%,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,MSE 9000,NNT,50529,"Thadhani,Naresh N",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,SPAN 1001,A,56421,"Cruz,Ana",22%,33%,22%,,,,,22%,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,SPAN 2001,E,56430,"Tyler,Delia F",33%,22%,22%,,,,,,,,22%,100%,Very Small (Fewer than 10 students),3.14,Undergraduate
201305,CEE 4600,C2,53056,"Greenwood,Aaron T",40%,40%,20%,,,,,,,,,100%,Small (10-20 Students),3.20,Undergraduate
201305,CHBE 9000,DS,53619,"Sholl,David S",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,CHBE 9000,KW,54707,"Walton,Krista S",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,CHEM 2801,RBT,56098,"Tyson,J Cameron",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,ECE 9000,G05,54647,"Grijalva,Santiago Carlos",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,ENGL 1101,SF5,53918,"Dean-Ruzicka,Rachel Lara",50%,30%,20%,,,,,,,,,100%,Small (10-20 Students),3.30,Undergraduate
201305,ENGL 1101,SF6,53919,"Spann,Britta Leigh",80%,10%,10%,,,,,,,,,100%,Small (10-20 Students),3.70,Undergraduate
201305,GRMN 1001,B,53946,"Koppe,Kathrin",30%,50%,10%,,,,,10%,,,,100%,Small (10-20 Students),3.22,Undergraduate
201305,INTA 4901,R,54345,"Birchfield,Vicki L",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,MATH 1803,SF,56596,"Grodzinsky,Klara J",50%,30%,20%,,,,,,,,,100%,Small (10-20 Students),3.30,Undergraduate
201305,MATH 4305,AU,54814,"Ghomi,Mohammad",40%,20%,20%,10%,10%,,,,,,,100%,Small (10-20 Students),2.70,Undergraduate
201305,MATH 8998,A,50562,"Dieci,Luca",,,,,,,,,,100%,,100%,Small (10-20 Students),N/A,Graduate
201305,MGT 4803,LS,55099,"Zapata,Cindy P",40%,40%,,,,,,,,,20%,100%,Small (10-20 Students),3.50,Undergraduate
201305,MGT 6127,EM1,53400,"Asher,Joseph Savitt",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,MSE 9000,ZLW,50541,"Wang,Zhong Lin",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,SPAN 1002,C,56808,"Pilkington,Melissa Ann",50%,30%,,,,,,,,,20%,100%,Small (10-20 Students),3.63,Undergraduate
201305,SPAN 1101,I,56427,"Shook,David John",50%,50%,,,,,,,,,,100%,Small (10-20 Students),3.50,Undergraduate
201305,SPAN 2813,RBA,56329,"Shook,David John",20%,50%,20%,,10%,,,,,,,100%,Small (10-20 Students),2.70,Undergraduate
201305,AE 9000,MEN,50325,"Menon,Suresh",,,,,,,,91%,9%,,,100%,Small (10-20 Students),N/A,Graduate
201305,ARCH 6024,B,55666,"Rudolph,Charles F",45%,55%,,,,,,,,,,100%,Small (10-20 Students),3.45,Graduate
201305,ARCH 6470,C1,56146,"Porter,Zachary Tate",55%,45%,,,,,,,,,,100%,Small (10-20 Students),3.55,Graduate
201305,BIOL 4590,A,54009,"Garton,David",64%,18%,,,9%,9%,,,,,,100%,Small (10-20 Students),3.40,Undergraduate
201305,CHBE 4200,R,53351,"Thio,Yonathan S",45%,55%,,,,,,,,,,100%,Small (10-20 Students),3.45,Undergraduate
201305,CHBE 9000,HL,52757,"Lu,Hang",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,CHEM 9000,REY,55495,"Reynolds,John Robert",,,,,,,,91%,9%,,,100%,Small (10-20 Students),N/A,Graduate
201305,CP 4020,C1,56752,"Stiftel,Bruce S",45%,36%,9%,,9%,,,,,,,100%,Small (10-20 Students),3.09,Undergraduate
201305,ECE 3710,RCH,54619,"Beck,Brian Michael",36%,36%,18%,9%,,,,,,,,100%,Small (10-20 Students),3.00,Undergraduate
201305,ECE 3741,L05,50513,"Robinson Jr,Robert Allen",36%,45%,18%,,,,,,,,,100%,Small (10-20 Students),3.18,Undergraduate
201305,ECE 4043,A,56367,"Brewer,Thomas",73%,,,,,,,,,,27%,100%,Small (10-20 Students),4.00,Undergraduate
201305,ECE 7141,A,56373,"Keezer,David C",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,ECE 9000,A09,51061,"Adibi,Ali",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,ECON 4060,WB,56399,"Belton,Willie J",45%,27%,27%,,,,,,,,,100%,Small (10-20 Students),3.18,Undergraduate
201305,FREN 1001,F,53944,"Kuhne,Anne Marie",82%,9%,,,,,,,,,9%,100%,Small (10-20 Students),3.90,Undergraduate
201305,HTS 3803,A,56303,"Wyner,Dana R",73%,27%,,,,,,,,,,100%,Small (10-20 Students),3.73,Undergraduate
201305,ID 4418,A,54806,"Lau,John J",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,INTA 4803,RAR,56441,"Bowman,Kirk S",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,ISYE 4803,R1,55674,"Zhou,Chen",27%,55%,9%,9%,,,,,,,,100%,Small (10-20 Students),3.00,Undergraduate
201305,ISYE 6783,Q,56285,"Huo,Xiaoming",82%,18%,,,,,,,,,,100%,Small (10-20 Students),3.82,Graduate
201305,ME 3057,A,52562,"Sadegh,Nader",64%,36%,,,,,,,,,,100%,Small (10-20 Students),3.64,Undergraduate
201305,ME 4053,A2,50459,"Ferri,Aldo A",64%,36%,,,,,,,,,,100%,Small (10-20 Students),3.64,Undergraduate
201305,MGT 4611,R,55094,"Pap,Dorottya",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,MGT 4803,R1,55631,"Thomas,Robert Nelson",91%,9%,,,,,,,,,,100%,Small (10-20 Students),3.91,Undergraduate
201305,MGT 6127,EM3,53402,"Asher,Joseph Savitt",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,MUSI 4450,A,55038,"Clark,Frank Leo",91%,,,9%,,,,,,,,100%,Small (10-20 Students),3.73,Undergraduate
201305,PHYS 2211,N,56436,"Schatz,Michael F",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,SPAN 1002,A,56423,"Pilkington,Melissa Ann",82%,9%,9%,,,,,,,,,100%,Small (10-20 Students),3.73,Undergraduate
201305,SPAN 1102,I,56429,"Rios-Severens,Laura Star",27%,36%,9%,,,,,18%,,,9%,100%,Small (10-20 Students),3.25,Undergraduate
201305,ARCH 8921,R,56144,"Dagenhart,Richard L",,17%,83%,,,,,,,,,100%,Small (10-20 Students),2.17,Graduate
201305,BIOL 4450,A,51991,"Kerr,Shana Corinne",83%,8%,,,,8%,,,,,,100%,Small (10-20 Students),3.91,Undergraduate
201305,CETL 4001,B,56336,"Noyes,Caroline R",67%,8%,8%,,,,,17%,,,,100%,Small (10-20 Students),3.70,Undergraduate
201305,CHEM 2311,R,55006,"Barefield,E Kent",8%,83%,8%,,,,,,,,,100%,Small (10-20 Students),3.00,Undergraduate
201305,CP 6514,C,54221,"Giarrusso,Anthony J",83%,8%,,8%,,,,,,,,100%,Small (10-20 Students),3.67,Graduate
201305,CS 3651,A,55659,"Summet,Jay W",67%,33%,,,,,,,,,,100%,Small (10-20 Students),3.67,Undergraduate
201305,ECE 2020,RMZ,56353,"Owen III,Henry L",58%,17%,25%,,,,,,,,,100%,Small (10-20 Students),3.33,Undergraduate
201305,ECE 3741,L06,52154,"Robinson Jr,Robert Allen",42%,50%,,,,,,,,,8%,100%,Small (10-20 Students),3.45,Undergraduate
201305,ECE 4901,C09,50828,"Collins,Thomas R",92%,,,,,,,,,,8%,100%,Small (10-20 Students),4.00,Undergraduate
201305,ECE 6271,Q,56318,"Anderson,David V",50%,33%,,,,,,,,,17%,100%,Small (10-20 Students),3.60,Graduate
201305,ECE 6520,A,55576,"Adibi,Ali",75%,25%,,,,,,,,,,100%,Small (10-20 Students),3.75,Graduate
201305,ECE 6787,A,56343,"Bhatti,Pamela T",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,FREN 1002,R2,56298,"Blackbourn-Jansma,Barbara",83%,17%,,,,,,,,,,100%,Small (10-20 Students),3.83,Undergraduate
201305,FREN 3692,RLY,52262,"Cottille-Foley,Nora C",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,FREN 3693,RLY,52263,"Cottille-Foley,Nora C",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,IL 6452,A,51132,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,IL 6453,A,51133,"Vande Vate,John",58%,42%,,,,,,,,,,100%,Small (10-20 Students),3.58,Graduate
201305,IL 6454,A,51134,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,IL 6472,A,54343,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,IL 6475,A,54910,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,INTA 4813,RAR,56442,"Bowman,Kirk S",42%,50%,,,8%,,,,,,,100%,Small (10-20 Students),3.17,Undergraduate
201305,ISYE 6414,Q,54633,"Mei,Yajun",75%,25%,,,,,,,,,,100%,Small (10-20 Students),3.75,Graduate
201305,MATH 2403,A3,50504,"Vaidyanathan,Ranjini",42%,25%,17%,8%,,,,,,,8%,100%,Small (10-20 Students),3.09,Undergraduate
201305,ME 3057,D,52565,"Sadegh,Nader",33%,67%,,,,,,,,,,100%,Small (10-20 Students),3.33,Undergraduate
201305,ME 4053,A1,50010,"Ferri,Aldo A",42%,58%,,,,,,,,,,100%,Small (10-20 Students),3.42,Undergraduate
201305,ME 4053,A3,50460,"Ferri,Aldo A",42%,58%,,,,,,,,,,100%,Small (10-20 Students),3.42,Undergraduate
201305,ME 4053,A4,56542,"Zhang,Zhuomin",42%,58%,,,,,,,,,,100%,Small (10-20 Students),3.42,Undergraduate
201305,ME 4053,A5,56536,"Zhang,Zhuomin",58%,33%,,,8%,,,,,,,100%,Small (10-20 Students),3.33,Undergraduate
201305,MGT 4910,TSA,52156,"Turner,Deborah H",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,MGT 6127,EM2,53401,"Ringo,Marilyn Winter",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,MGT 6127,EM4,54313,"Ringo,Marilyn Winter",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,MGT 6335,EM,53992,"Ulgado,Francis M",75%,17%,,,,,,8%,,,,100%,Small (10-20 Students),3.82,Graduate
201305,MGT 8803,EM2,56401,"Rubinoff,Arnold E",83%,8%,,,,,,8%,,,,100%,Small (10-20 Students),3.91,Graduate
201305,ACCT 2101,R,56330,"Kuang,Xi",85%,15%,,,,,,,,,,100%,Small (10-20 Students),3.85,Undergraduate
201305,ACCT 2102,LS,55520,"Schneider,Arnold",23%,15%,38%,8%,,,,,,,15%,100%,Small (10-20 Students),2.64,Undergraduate
201305,ARCH 6153,R1,56141,"Dagenhart,Richard L",38%,54%,,,,8%,,,,,,100%,Small (10-20 Students),3.42,Graduate
201305,ARCH 6155,R,56143,"Dagenhart,Richard L",,8%,,,,,,92%,,,,100%,Small (10-20 Students),3.00,Graduate
201305,BIOL 4803,A,56474,"Spencer,Christine Courtney",31%,54%,,8%,,,,,,,8%,100%,Small (10-20 Students),3.17,Undergraduate
201305,CEE 4200,C1,50877,"Luo,Jian",31%,54%,8%,,,,,,,,8%,100%,Small (10-20 Students),3.25,Undergraduate
201305,CETL 8721,A,55500,"Lawrence,George David",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,CETL 8793,A,52592,"Chisholm,Jane",,,,,,,,92%,,,8%,100%,Small (10-20 Students),N/A,Graduate
201305,CHBE 4803,R,53353,"Thio,Yonathan S",62%,38%,,,,,,,,,,100%,Small (10-20 Students),3.62,Undergraduate
201305,CHEM 2311,RMZ,56100,"Schuster,Gary B",46%,38%,15%,,,,,,,,,100%,Small (10-20 Students),3.31,Undergraduate
201305,CHEM 9000,MAR,51590,"Marder,Seth Richard",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,CP 4610,C,54552,"Harris,Edrick Jamon",92%,8%,,,,,,,,,,100%,Small (10-20 Students),3.92,Undergraduate
201305,CS 1371,LSS,54312,"Smith,David M",54%,23%,23%,,,,,,,,,100%,Small (10-20 Students),3.31,Undergraduate
201305,ECE 4550,A,55573,"Taylor,David G",46%,46%,8%,,,,,,,,,100%,Small (10-20 Students),3.38,Undergraduate
201305,ECE 9000,A07,50933,"Ayazi,Farrokh",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,ECE 9000,C10,51332,"Cressler,John D",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,HTS 2041,SF1,55517,"Bier,Laura Elizabeth",54%,38%,8%,,,,,,,,,100%,Small (10-20 Students),3.46,Undergraduate
201305,ID 3103,SS2,56484,"Purdy,Timothy Gerard",62%,23%,,,,,,,,,15%,100%,Small (10-20 Students),3.73,Undergraduate
201305,JAPN 3691,RJP,51306,"Matsushima,Aki",77%,23%,,,,,,,,,,100%,Small (10-20 Students),3.77,Undergraduate
201305,JAPN 3692,RJP,51307,"Matsushima,Aki",85%,15%,,,,,,,,,,100%,Small (10-20 Students),3.85,Undergraduate
201305,JAPN 3693,RJP,55428,"Yamaguchi,Kimiaki",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,LCC 2500,SS1,55633,"Wood,Robert E",62%,15%,23%,,,,,,,,,100%,Small (10-20 Students),3.38,Undergraduate
201305,MATH 4581,Q,50765,"Chen,Xu-Yan",69%,23%,,,8%,,,,,,,100%,Small (10-20 Students),3.46,Undergraduate
201305,MATH 7999,VH,50563,"Etnyre,John B",,,,,,,,,,100%,,100%,Small (10-20 Students),N/A,Graduate
201305,MGT 4911,TSA,52229,"Turner,Deborah H",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,RUSS 3691,RMO,53563,"Goldberg,Stuart H",85%,15%,,,,,,,,,,100%,Small (10-20 Students),3.85,Undergraduate
201305,RUSS 3692,RMO,53564,"Goldberg,Stuart H",92%,8%,,,,,,,,,,100%,Small (10-20 Students),3.92,Undergraduate
201305,RUSS 3813,RMO,56342,"Goldberg,Stuart H",92%,8%,,,,,,,,,,100%,Small (10-20 Students),3.92,Undergraduate
201305,SOC 1101,QUP,56713,"Winders,William P",23%,15%,23%,15%,,,,,,,23%,100%,Small (10-20 Students),2.60,Undergraduate
201305,CHBE 3130,R,56107,"Schork,Francis Joseph",43%,50%,7%,,,,,,,,,100%,Small (10-20 Students),3.36,Undergraduate
201305,CHBE 3200,R,52574,"Schork,Francis Joseph",29%,57%,14%,,,,,,,,,100%,Small (10-20 Students),3.14,Undergraduate
201305,CS 8803,MAS,56397,"Clark,Russell J",86%,7%,,,,,,,,,7%,100%,Small (10-20 Students),3.92,Graduate
201305,ECE 3741,L01,50772,"Robinson Jr,Robert Allen",50%,43%,7%,,,,,,,,,100%,Small (10-20 Students),3.43,Undergraduate
201305,ECE 3741,L03,50511,"Robinson Jr,Robert Allen",64%,29%,7%,,,,,,,,,100%,Small (10-20 Students),3.57,Undergraduate
201305,ECE 3741,L04,50512,"Robinson Jr,Robert Allen",43%,43%,14%,,,,,,,,,100%,Small (10-20 Students),3.29,Undergraduate
201305,HTS 3080,R,55612,"Krige,Gerhard Jean Marie",79%,21%,,,,,,,,,,100%,Small (10-20 Students),3.79,Undergraduate
201305,HTS 3086,A,56387,"Singh,Jennifer",50%,14%,7%,,7%,,,21%,,,,100%,Small (10-20 Students),3.27,Undergraduate
201305,LCC 3314,SS2,52597,"Lolis,Thomas Georgia",93%,,,,,,,,,,7%,100%,Small (10-20 Students),4.00,Undergraduate
201305,ME 8012,A,50052,"Whiteman,Wayne E",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,PSYC 1101,SS,54010,"Leader,Dianne",7%,64%,21%,,7%,,,,,,,100%,Small (10-20 Students),2.64,Undergraduate
201305,SPAN 1001,C,56422,"Cruz,Ana",43%,14%,,7%,,,,14%,,,21%,100%,Small (10-20 Students),3.44,Undergraduate
201305,CEE 1770,B,50423,"Stewart,Michael D",87%,13%,,,,,,,,,,100%,Small (10-20 Students),3.87,Undergraduate
201305,CEE 4510,A,55007,"White,Donald W",40%,27%,7%,,,,,,,,27%,100%,Small (10-20 Students),3.45,Undergraduate
201305,CHEM 2211,A,54539,"Bottomley,Lawrence A",40%,27%,13%,7%,7%,,,,,,7%,100%,Small (10-20 Students),2.93,Undergraduate
201305,CS 1331,QUP,56497,"Simpkins,Christopher L",40%,13%,13%,13%,,,,,,,20%,100%,Small (10-20 Students),3.00,Undergraduate
201305,CS 4455,A,52828,"Wilson,Jeffrey B",80%,7%,,,,,,,,,13%,100%,Small (10-20 Students),3.92,Undergraduate
201305,FREN 3691,RLY,52584,"Cottille-Foley,Nora C",93%,7%,,,,,,,,,,100%,Small (10-20 Students),3.93,Undergraduate
201305,GRMN 4693,RGR,54568,"Cothran,Bettina F",73%,27%,,,,,,,,,,100%,Small (10-20 Students),3.73,Undergraduate
201305,HIST 2112,QUP,56712,"Hild,Matthew George",87%,13%,,,,,,,,,,100%,Small (10-20 Students),3.87,Undergraduate
201305,IL 6464,1,53449,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,IL 6466,A,53450,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,IL 6468,A,53451,"Vande Vate,John",47%,40%,13%,,,,,,,,,100%,Small (10-20 Students),3.33,Graduate
201305,IL 6476,A,55815,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,IL 6484,A,55312,"Vande Vate,John",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,INTA 4241,RAR,56440,"Bowman,Kirk S",80%,13%,,,,7%,,,,,,100%,Small (10-20 Students),3.86,Undergraduate
201305,ISYE 4803,A,56286,"Bartlett,Kelly Kihm",27%,40%,20%,,7%,,,,,,7%,100%,Small (10-20 Students),2.86,Undergraduate
201305,KOR 3693,RKO,55032,"Jang,Seok Bae",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,LCC 3214,SS2,56435,"Ellis,Jason Woodrow",73%,7%,,7%,,,,,,,13%,100%,Small (10-20 Students),3.69,Undergraduate
201305,MATH 4581,AU,52984,"Chen,Xu-Yan",47%,20%,20%,,13%,,,,,,,100%,Small (10-20 Students),2.87,Undergraduate
201305,ME 3322,RMZ,51019,"Fedorov,Andrei G",73%,20%,,7%,,,,,,,,100%,Small (10-20 Students),3.60,Undergraduate
201305,ME 8833,JET,56349,"Jeter,Sheldon M",80%,13%,,,,,,,,,7%,100%,Small (10-20 Students),3.86,Graduate
201305,ME 9000,GA1,51929,"Garimella,Srinivas",,,,,,,,93%,7%,,,100%,Small (10-20 Students),N/A,Graduate
201305,PHIL 6000,P1,55473,"Prvulovic,Milos",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,SOC 1101,A,53923,"Winders,William P",27%,33%,7%,7%,,,,,7%,,20%,100%,Small (10-20 Students),3.09,Undergraduate
201305,ARCH 4123,R,56142,"Dagenhart,Richard L",6%,6%,,,,,,88%,,,,100%,Small (10-20 Students),3.50,Undergraduate
201305,BMED 2803,R,56344,"Le Doux,Joseph M",38%,50%,6%,,,,,6%,,,,100%,Small (10-20 Students),3.33,Undergraduate
201305,CETL 8722,A,52255,"Chisholm,Jane",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,CHBE 9000,WJK,51126,"Koros,William J",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,CHEM 2312,RBT,55443,"Tyson,J Cameron",31%,63%,6%,,,,,,,,,100%,Small (10-20 Students),3.25,Undergraduate
201305,CS 1371,QUP,56500,"Phillips JR,Charles Edward",44%,31%,6%,,,6%,,,,,13%,100%,Small (10-20 Students),3.46,Undergraduate
201305,CS 2803,DWD,55608,"Stallworth,Cedric T",88%,6%,,,,,,6%,,,,100%,Small (10-20 Students),3.93,Undergraduate
201305,ECE 6322,A,56319,"Begovic,Miroslav M",75%,19%,,,,,,,,,6%,100%,Small (10-20 Students),3.80,Graduate
201305,ENGL 1101,SF4,53917,"Orth-Veillon,Jennifer Aileen",88%,13%,,,,,,,,,,100%,Small (10-20 Students),3.88,Undergraduate
201305,LCC 3823,ROX,56322,"Head,Karen J",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,ME 2110,B,53363,"Singhose,William E",44%,31%,13%,6%,,,,,,,6%,100%,Small (10-20 Students),3.20,Undergraduate
201305,ME 8833,QSA,54210,"Sankar,Lakshmi N",88%,6%,,,,,,,,,6%,100%,Small (10-20 Students),3.93,Graduate
201305,CS 1315,A2,51570,"Leahy,William",59%,18%,6%,,,6%,,,,,12%,100%,Small (10-20 Students),3.64,Undergraduate
